,ScD,AcD,ScA,AcA,1,2,3,4
2022-01-12,15:12,15:11,17:46,17:56,1512,1511,1746,1756
2022-01-03,15:18,15:18,17:27,17:31,1518,1518,1727,1731
2021-09-01,15:20,15:20,17:27,17:29,1520,1520,1727,1729
2021-09-02,15:20,15:20,17:27,17:34,1520,1520,1727,1734
2021-09-03,15:20,15:20,17:27,17:32,1520,1520,1727,1732
2021-09-06,15:20,15:19,17:27,17:33,1520,1519,1727,1733
2021-09-07,15:20,15:20,17:27,17:31,1520,1520,1727,1731
2021-09-08,15:20,15:20,17:27,17:36,1520,1520,1727,1736
2021-09-09,15:20,15:20,17:27,17:30,1520,1520,1727,1730
2021-09-10,15:20,15:20,17:27,17:36,1520,1520,1727,1736
2021-09-13,15:20,15:20,17:27,17:36,1520,1520,1727,1736
2021-09-14,15:20,15:20,17:27,17:29,1520,1520,1727,1729
2021-09-15,15:20,15:20,17:27,17:26,1520,1520,1727,1726
2021-09-16,15:20,15:20,17:27,17:26,1520,1520,1727,1726
2021-09-17,15:20,15:20,17:27,17:36,1520,1520,1727,1736
2021-09-20,15:20,15:19,17:27,17:32,1520,1519,1727,1732
2021-09-21,15:20,15:19,17:27,17:30,1520,1519,1727,1730
2021-09-22,15:20,15:19,17:27,17:30,1520,1519,1727,1730
2021-09-23,15:20,15:19,17:27,17:32,1520,1519,1727,1732
2021-09-24,15:20,15:19,17:27,17:39,1520,1519,1727,1739
2021-09-27,15:20,15:20,17:27,17:30,1520,1520,1727,1730
2021-09-28,15:20,15:20,17:27,17:33,1520,1520,1727,1733
2021-09-29,15:20,15:20,17:27,17:37,1520,1520,1727,1737
2021-09-30,15:20,15:20,17:27,17:30,1520,1520,1727,1730
2021-10-01,15:20,15:20,17:27,17:30,1520,1520,1727,1730
2021-10-04,15:20,15:20,17:27,17:36,1520,1520,1727,1736
2021-10-05,15:20,15:20,17:27,17:31,1520,1520,1727,1731
2021-10-06,15:20,15:19,17:27,17:29,1520,1519,1727,1729
2021-10-07,15:20,15:20,17:27,17:33,1520,1520,1727,1733
2021-10-08,15:20,15:20,17:27,17:33,1520,1520,1727,1733
2021-10-11,15:20,15:20,17:27,17:31,1520,1520,1727,1731
2021-10-12,15:20,15:20,17:27,17:29,1520,1520,1727,1729
2021-10-13,15:20,15:20,17:27,17:34,1520,1520,1727,1734
2021-10-14,15:20,15:20,17:27,17:32,1520,1520,1727,1732
2021-10-15,15:20,15:19,17:27,17:38,1520,1519,1727,1738
2021-10-18,15:20,15:19,17:27,17:33,1520,1519,1727,1733
2021-10-19,15:20,15:20,17:27,17:35,1520,1520,1727,1735
2021-10-20,15:20,15:19,17:27,17:35,1520,1519,1727,1735
2021-10-21,15:20,15:19,17:27,17:37,1520,1519,1727,1737
2021-10-22,15:20,15:20,17:27,17:39,1520,1520,1727,1739
2021-10-25,15:20,15:20,17:27,17:28,1520,1520,1727,1728
2021-10-26,15:20,15:19,17:27,17:30,1520,1519,1727,1730
2021-10-27,15:20,15:20,17:27,17:27,1520,1520,1727,1727
2021-10-28,15:20,15:20,17:27,17:57,1520,1520,1727,1757
2021-10-29,15:20,15:20,17:27,17:35,1520,1520,1727,1735
2021-11-01,15:20,15:20,17:27,17:29,1520,1520,1727,1729
2021-11-02,15:20,15:19,17:27,17:27,1520,1519,1727,1727
2021-11-03,15:20,15:19,17:27,17:31,1520,1519,1727,1731
2021-11-04,15:20,15:19,17:27,17:35,1520,1519,1727,1735
2021-11-05,15:20,15:19,17:27,17:37,1520,1519,1727,1737
2021-11-08,15:20,15:19,17:27,17:31,1520,1519,1727,1731
2021-11-09,15:20,15:19,17:27,17:37,1520,1519,1727,1737
2021-11-10,15:20,15:19,17:27,17:30,1520,1519,1727,1730
2021-11-11,15:20,15:20,17:27,17:38,1520,1520,1727,1738
2021-11-12,15:20,15:20,17:27,17:36,1520,1520,1727,1736
